X,Y,Z,Timestamp
17.3213329,-0.751910746,13.9694042,2026-01-18T16:30:59.8273230Z
17.3213272,-0.7518554,13.9695463,2026-01-18T16:31:00.1283960Z
17.3214741,-0.7518194,13.969492,2026-01-18T16:31:00.4274690Z
17.32136,-0.7519043,13.9694872,2026-01-18T16:31:00.7292720Z
17.3214016,-0.751915038,13.9694176,2026-01-18T16:31:01.0289600Z
17.3212738,-0.751965344,13.9693794,2026-01-18T16:31:01.3290970Z
17.3211021,-0.7520299,13.9694262,2026-01-18T16:31:01.6300580Z
17.32098,-0.751973,13.9694748,2026-01-18T16:31:01.9318480Z
17.3209534,-0.75193125,13.96944,2026-01-18T16:31:02.2320380Z
17.3209877,-0.7519837,13.9693308,2026-01-18T16:31:02.5314370Z
17.32107,-0.752013445,13.9695187,2026-01-18T16:31:02.8342430Z
17.3211479,-0.752015948,13.9694958,2026-01-18T16:31:03.1327180Z
17.3215714,-0.75198257,13.9688072,2026-01-18T16:31:03.4336530Z
17.3469944,-0.724200964,13.9800053,2026-01-18T16:31:03.7352140Z
17.4951878,-0.619268358,14.0798874,2026-01-18T16:31:04.0363120Z
17.680418,-0.626731038,14.24884,2026-01-18T16:31:04.3365100Z
17.9187126,-0.6112292,14.4781971,2026-01-18T16:31:04.6376710Z
18.1687946,-0.6239972,14.6915874,2026-01-18T16:31:04.9368630Z
18.4454441,-0.6229869,14.9108353,2026-01-18T16:31:05.2368430Z
18.69005,-0.6435301,15.11447,2026-01-18T16:31:05.5218060Z
18.9203548,-0.66164887,15.3225765,2026-01-18T16:31:05.8219840Z
19.111805,-0.6792392,15.4966278,2026-01-18T16:31:06.1232320Z
19.2424984,-0.6968577,15.60775,2026-01-18T16:31:06.4236360Z
19.2891941,-0.702137232,15.6607447,2026-01-18T16:31:06.7243300Z
19.2914085,-0.7065113,15.6796474,2026-01-18T16:31:07.0250060Z
19.2837334,-0.7070064,15.6799,2026-01-18T16:31:07.3246990Z
19.2714748,-0.7095052,15.6728859,2026-01-18T16:31:07.6264520Z
19.2536583,-0.7146234,15.6633854,2026-01-18T16:31:07.9262640Z
19.23947,-0.7164001,15.664506,2026-01-18T16:31:08.2276440Z
19.2310085,-0.7179048,15.6651611,2026-01-18T16:31:08.5284380Z
19.2219143,-0.718513668,15.6685123,2026-01-18T16:31:08.8289510Z
19.216629,-0.720747948,15.6593943,2026-01-18T16:31:09.1283730Z
19.2112331,-0.724155843,15.65344,2026-01-18T16:31:09.4289190Z
19.2074375,-0.7278773,15.6430473,2026-01-18T16:31:09.7306830Z
19.2080917,-0.72871387,15.6392326,2026-01-18T16:31:10.0300930Z
19.210495,-0.727885962,15.6400681,2026-01-18T16:31:10.3319420Z
19.2142982,-0.7280407,15.6359844,2026-01-18T16:31:10.6325030Z
19.2134037,-0.7291394,15.6320057,2026-01-18T16:31:10.9332950Z
19.21271,-0.7318069,15.6233215,2026-01-18T16:31:11.2320270Z
19.2145081,-0.731639862,15.6223164,2026-01-18T16:31:11.5342120Z
19.2146683,-0.73195827,15.6223955,2026-01-18T16:31:11.8356060Z
19.2149582,-0.732037,15.6224613,2026-01-18T16:31:12.1344410Z
19.2154675,-0.7319958,15.62282,2026-01-18T16:31:12.4358300Z
19.2152538,-0.731900752,15.6228771,2026-01-18T16:31:12.7357760Z
19.2153721,-0.7318946,15.6228333,2026-01-18T16:31:13.0396660Z
19.2173538,-0.7312598,15.6248379,2026-01-18T16:31:13.3365520Z
19.2198944,-0.7301369,15.62769,2026-01-18T16:31:13.6381160Z
19.2206974,-0.7296767,15.62857,2026-01-18T16:31:13.9221540Z
19.2210121,-0.729477465,15.6290169,2026-01-18T16:31:14.2222580Z
19.2213211,-0.729400158,15.6292877,2026-01-18T16:31:14.5226340Z
19.2212486,-0.729336739,15.62924,2026-01-18T16:31:14.8225380Z
19.2216148,-0.72936666,15.6292477,2026-01-18T16:31:15.1225900Z
19.2242355,-0.7287549,15.6325836,2026-01-18T16:31:15.4234540Z
19.22572,-0.7283813,15.6346846,2026-01-18T16:31:15.7248740Z
19.2263336,-0.728236139,15.6355543,2026-01-18T16:31:16.0249970Z
19.2267284,-0.728117466,15.635993,2026-01-18T16:31:16.3263370Z
19.2271156,-0.7280489,15.6363277,2026-01-18T16:31:16.6268910Z
19.2268066,-0.728091836,15.6361847,2026-01-18T16:31:16.9264240Z
