X,Y,Z,Timestamp
21.111412,-0.708660543,17.2782173,2026-01-18T15:08:15.3027470Z
21.11155,-0.708610535,17.2784157,2026-01-18T15:08:15.6044050Z
21.111639,-0.7085584,17.2783318,2026-01-18T15:08:15.9054050Z
21.1116676,-0.7085452,17.2782955,2026-01-18T15:08:16.2054620Z
21.11172,-0.708548963,17.2783928,2026-01-18T15:08:16.5066730Z
21.1117287,-0.708567,17.2783871,2026-01-18T15:08:16.8068200Z
21.11165,-0.7085691,17.2784729,2026-01-18T15:08:17.1066780Z
21.1118,-0.7086202,17.2785263,2026-01-18T15:08:17.4079830Z
21.1118622,-0.708675444,17.27854,2026-01-18T15:08:17.7095560Z
21.1118546,-0.7087903,17.278471,2026-01-18T15:08:18.0104200Z
21.1118641,-0.70880723,17.27849,2026-01-18T15:08:18.3106700Z
21.1119137,-0.7087339,17.2785244,2026-01-18T15:08:18.6118700Z
21.1119156,-0.7087483,17.27846,2026-01-18T15:08:18.9116320Z
21.1118584,-0.708702743,17.2785015,2026-01-18T15:08:19.2122140Z
21.1118565,-0.708510339,17.2784119,2026-01-18T15:08:19.5140560Z
21.1118774,-0.708421648,17.2784252,2026-01-18T15:08:19.7984350Z
21.1119118,-0.70838666,17.2784348,2026-01-18T15:08:20.0996210Z
21.1117554,-0.708448946,17.2783546,2026-01-18T15:08:20.3997700Z
21.1117363,-0.7085023,17.2783566,2026-01-18T15:08:20.7005640Z
21.1118736,-0.708339632,17.2784081,2026-01-18T15:08:21.0005370Z
21.1118259,-0.7084508,17.27841,2026-01-18T15:08:21.3008900Z
21.1117821,-0.7086253,17.2785072,2026-01-18T15:08:21.6018840Z
21.11163,-0.708629668,17.2786121,2026-01-18T15:08:21.9035010Z
21.1117573,-0.70858103,17.27852,2026-01-18T15:08:22.2042450Z
21.1117687,-0.7085764,17.27858,2026-01-18T15:08:22.5050800Z
21.1118317,-0.7084841,17.2787247,2026-01-18T15:08:22.8058880Z
21.11181,-0.7085806,17.2787018,2026-01-18T15:08:23.1052270Z
21.1119,-0.708913,17.2786617,2026-01-18T15:08:23.4066310Z
21.1118774,-0.709045947,17.2788944,2026-01-18T15:08:23.7072520Z
21.1119423,-0.70904994,17.2786522,2026-01-18T15:08:24.0089160Z
21.11191,-0.7090606,17.2786446,2026-01-18T15:08:24.3095830Z
21.1118984,-0.7090687,17.27865,2026-01-18T15:08:24.6104450Z
21.1118221,-0.709067166,17.2787342,2026-01-18T15:08:24.9111490Z
21.1120739,-0.709060669,17.2787933,2026-01-18T15:08:25.2106190Z
21.1124268,-0.7092909,17.2788982,2026-01-18T15:08:25.5129670Z
21.1124763,-0.7096178,17.2790966,2026-01-18T15:08:25.8126930Z
21.1128712,-0.709690452,17.2797127,2026-01-18T15:08:26.1146750Z
21.1125336,-0.7093844,17.2798557,2026-01-18T15:08:26.3979870Z
21.1118526,-0.709661,17.2794533,2026-01-18T15:08:26.6993860Z
21.15548,-0.673054338,17.3154373,2026-01-18T15:08:26.9995820Z
21.2980919,-0.5939236,17.4360065,2026-01-18T15:08:27.2998370Z
21.4739323,-0.587313056,17.5985489,2026-01-18T15:08:27.6016170Z
21.689476,-0.570169866,17.8092976,2026-01-18T15:08:27.9025390Z
21.926342,-0.553231835,17.9851818,2026-01-18T15:08:28.2031570Z
22.17759,-0.571279943,18.165596,2026-01-18T15:08:28.5031110Z
22.4080429,-0.561939836,18.35638,2026-01-18T15:08:28.8046950Z
